id,user_id,tcg,card_id,created_at
ba25a312-6c23-46aa-ab1b-8c21ab5b74d4,a7bfa0fe-3799-42a2-9edf-5e6b8668ed5d,Pokemon,/Pokemon/Products/Singles/Cosmic-Eclipse/Pikachu-V2-CEC241,2026-07-16 16:51:20.099552+00
bbc03f54-e1b0-4c2a-9f9b-7a7346f98664,a7bfa0fe-3799-42a2-9edf-5e6b8668ed5d,Pokemon,/Pokemon/Products/Singles/30th-Anniversary-Celebration-Simplified-Chinese/Piplup-30th-P012,2026-07-17 15:11:19.699604+00
bdff33c1-b458-4677-8f51-75fb179cf3b3,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/Sabo-OP13-004-V2,2026-07-21 21:54:45.825387+00
be275fec-ba17-454b-b894-f985c39de8ba,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Judge-Promos/MonkeyDLuffy-OP03-070,2026-07-16 09:05:58.248204+00
be9d42ee-edac-412a-915c-b1b302c81fe8,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/Boa-Hancock-ST17-004-V2,2026-07-16 10:56:24.477064+00
bee6c94c-1531-4887-a3b4-9a7326cbe8d3,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/One-Piece-Products/DON-Kumamoto-2026-Kumamon-Luffy,2026-07-15 16:27:01.07752+00
bf6a2915-5b1a-455f-b121-476ac298fddc,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Premium-Bandai-Products/Tony-TonyChopper-ST01-006,2026-07-21 21:48:27.450435+00
c2bb426c-465f-4143-9148-bd3afe6e3fe6,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/Nami-ST01-007-V5,2026-07-21 22:01:54.111141+00
c324560e-63cf-4ab1-9440-d2136651bd9c,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/A-Fist-of-Divine-Speed/MonkeyDLuffy-OP11-040-V2,2026-07-21 21:56:56.228599+00
c3f91443-6ad5-4de0-887e-41b02b7efe40,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/St-Jaygarcia-Saturn-OP13-083-V2,2026-07-21 22:14:11.667731+00
c419b6a9-38aa-4f38-867c-1a59bca74232,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Carrying-on-his-Will-Non-English/GolDRoger-OP13-064-V2,2026-07-21 21:52:48.879606+00
c683a437-2329-40ca-a1b7-ba002694a2cb,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Pillars-of-Strength-Japanese/Kuro-OP03-021-V2,2026-07-16 11:10:47.0816+00
c7f65f73-0f76-492b-a63b-e2e2caf79c02,a7bfa0fe-3799-42a2-9edf-5e6b8668ed5d,Pokemon,/Pokemon/Products/Singles/30th-Anniversary-Celebration-Simplified-Chinese/Oshawott-30th-P015,2026-07-17 13:55:05.150621+00
c8aec6c9-199b-49dd-8897-572d8522ffe3,ba3e96eb-1198-4820-a607-c87b8139e72d,Pokemon,/Pokemon/Products/Singles/XY-Promos/Team-Japans-Pikachu,2026-07-21 18:52:48.348407+00
cf2af573-04ca-4ca6-b920-18115418c465,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Premium-Bandai-Products/Sanji-OP01-013,2026-07-21 22:07:26.702499+00
d0ad64a0-c7dd-42b5-b834-939c4c030e67,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Pillars-of-Strength-Japanese/Nami-OP03-040-V2,2026-07-16 11:08:20.478251+00
d2757273-8b06-4606-aca0-0fba186dbdb4,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/Sabo-OP09-027-V1,2026-07-21 21:38:06.640519+00
d3ac4da6-5a75-41c6-aa06-27ac58f7879b,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/Buggy-OP09-042-V2,2026-07-21 21:53:54.560509+00
d4e092b0-cdac-46f4-9fd4-7607c8142bc0,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Anime-25th-Collection-Japanese/MonkeyDLuffy-EB02-061-V3,2026-07-15 12:35:15.335081+00
d5b5f709-3691-43ed-899c-bce8259dc2bc,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/A-Fist-of-Divine-Speed-Non-English/MonkeyDLuffy-OP11-118-V3,2026-07-15 13:00:59.308151+00
d98dd014-9ee0-4f96-93e2-d02e684d48da,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Pillars-of-Strength-Japanese/Iceburg-OP03-058-V2,2026-07-16 11:10:58.827872+00
de81e22f-eb68-4284-9ecc-e1711025173a,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/MonkeyDLuffy-OP09-119-V2,2026-07-21 21:52:21.373441+00
de90dc23-2c44-4369-bc59-ecbeb1e0d403,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-OP05-119-V1,2026-07-15 14:52:20.182754+00
df9bc716-ef1a-4e6e-bce3-a284bda38f8a,66e73171-5272-4337-b6e8-2aca9d681522,OnePiece,/OnePiece/Products/Singles/Adventure-on-Kamis-Island-Asia-Region-Legal/MonkeyDLuffy-ST26-005,2026-07-16 10:30:28.432444+00
e00f34ff-27e5-4aa1-9444-a84040b13a43,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/Buggy-OP09-051-V2,2026-07-21 21:56:05.526891+00
e06bfd27-0e6b-4706-b7e7-99723e41d0f4,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos/MonkeyDLuffy-OP09-061,2026-07-15 17:02:58.135783+00
e0707c67-6ab4-4139-8d81-6d5fd1a34a63,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-OP07-109,2026-07-21 22:10:49.167473+00
e0dc1c40-acd6-4432-89ed-745ddeee9866,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Adventure-on-Kamis-Island/MonkeyDLuffy-EB04-061-V2,2026-07-21 22:08:42.163939+00
e4449088-46d7-4580-a4cf-618bec456b7f,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Special-Tournaments-Promos/MonkeyDLuffy-P-033-V1,2026-07-15 12:34:49.221676+00
e89bbbcd-c852-4ec1-a143-c2189a9c8b26,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/Buggy-OP09-051-V4,2026-07-21 22:04:32.598433+00
ec5f2614-5579-4f9d-9ab9-349e0763d920,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Premium-Bandai-Products/Nico-Robin-ST01-008,2026-07-21 21:48:54.781788+00
ec848038-e358-4698-b333-720673897dea,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST13-003-V2,2026-07-21 14:07:45.352314+00
ed08519a-13b9-464e-a5e2-2906aa7dd670,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/PortgasDAce-OP07-053-V3,2026-07-21 21:45:42.762191+00
ee2bbfe9-c8f7-408c-a09f-97f3fadbedbc,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Premium-Bandai-Products-Asia-Region-Legal/MonkeyDLuffy-OP05-119-V1,2026-07-15 17:38:22.06682+00
eeb65ac2-0421-4400-96e1-279e4e5fac2e,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Bonds-of-Master-and-Disciple-Non-English/Silvers-Rayleigh-OP12-001-V2,2026-07-21 22:11:39.964533+00
eee7ed11-e323-4d61-9d56-a0b1d6e662a0,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Promos-Japanese/Nico-Robin-P-116-V1,2026-07-21 21:58:46.139528+00
ef2112b9-3766-45c5-87ee-5310fcb0df38,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Emperors-in-the-New-World-Non-English/MonkeyDLuffy-OP09-119-V3,2026-07-15 12:37:32.821927+00
f0f80117-8391-4d9d-966e-f4acaebccd19,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-OP07-109,2026-07-16 09:02:53.68891+00
f525f8a2-7538-44e4-8475-c1083e01ed9a,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Starter-Deck-EX-Gear-5-Non-English/MonkeyDLuffy-ST21-001-V2,2026-07-15 13:01:27.487182+00
fa16dd60-3b92-470f-b981-ad6d900bc5de,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-ST10-006-V2,2026-07-15 16:55:29.309942+00
fab4a7f4-9daa-4b89-a221-7c4e2ac0f3d6,a7bfa0fe-3799-42a2-9edf-5e6b8668ed5d,Pokemon,/Pokemon/Products/Singles/SV-Black-Star-Promos/Pikachu-SVP088,2026-07-16 16:51:23.804459+00
fcacbb33-32ea-49aa-ac7d-f45d26cfb205,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Pillars-of-Strength-Japanese/Arlong-OP03-022-V2,2026-07-16 11:10:51.102986+00
fe57045e-f49f-4ad6-a172-d0549b5927ae,595944d6-9be2-4fd8-97b4-a7ea66558e62,OnePiece,/OnePiece/Products/Singles/Adventure-on-Kamis-Island/Rob-Lucci-EB04-048-V2,2026-07-21 21:59:18.585157+00
fe6bfac3-3771-4b0d-96b5-8485301bccec,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Promos/MonkeyDLuffy-P-001-V4,2026-07-15 16:54:19.742601+00
feb7335f-b4af-4a76-8044-e3fbd78ca0c6,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Unnumbered-Promos-Japanese/MonkeyDLuffy-EB02-010-V1,2026-07-15 12:39:22.998099+00
fec99312-623f-41fd-be78-2d07cb1d706c,ba3e96eb-1198-4820-a607-c87b8139e72d,OnePiece,/OnePiece/Products/Singles/Starter-Deck-EX-Luffy-Ace-Asia-Region-Legal/Luffy-Ace-ST30-001-V1,2026-07-20 12:48:11.853975+00
